STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FIN,Finland,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2024,,-15413.264,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FIN,Finland,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2016,,-4166.217,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FIN,Finland,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2017,,-1637.224,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FIN,Finland,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2018,,-2368.386,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FIN,Finland,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2019,,-2696.266,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2020,,-298800.667,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2012,,-127901.305,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2013,,-129012.14,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2014,,-121976.559,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2015,,-105978.147,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2009,,-165510.301,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2010,,-167014.319,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2011,,-130010.186,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2008,,-79025.008,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2007,,-65201.053,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2021,,-234605.402,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2022,,-181296.334,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2023,,-214055.304,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2024,,-236623.781,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2016,,-107718.539,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2017,,-100060.771,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,FRA,France,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2018,,-72227.791,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2020,,-213814.803,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2012,,-1932.052,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2013,,4532.876,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2014,,28392.443,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2015,,36300.975,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2009,,-97650.192,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2010,,-143595.221,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2011,,-29254.291,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2008,,-8299.6,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2007,,4703.069,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2021,,-164760.852,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2022,,-121583.486,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2023,,-142930.32,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2024,,-161999.416,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2016,,48148.571,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2017,,59844.277,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,DEU,Germany,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2018,,87930.078,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2020,,-30210.221,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2011,,-29956.686,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2012,,-25283.972,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2013,,-38362.961,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2014,,-10868.302,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2015,,-17007.523,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2009,,-51303.636,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2010,,-35374.553,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2008,,-34783.481,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2007,,-21732.108,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2021,,-25045.506,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2022,,-9987.164,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2023,,-5788.563,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2024,,5962.646,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2016,,625.234,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2017,,2231.145,,A,Normal value,6,Millions,V,Current prices,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PF_YU(1.0),"Public finance main indicators - government at a glance, yearly updates",I,A,Annual,GRC,Greece,GNLB,Government fiscal balance,USD_PPP,"US dollars, PPP converted",S13,General government,YU,Yearly updates,PF,Public finance,2018,,2882.145,,A,Normal value,6,Millions,V,Current prices,,
